execution	target_a	target_b	reads_a	reads_b	shared_reads	union_reads	jaccard	shared_fraction_a	shared_fraction_b
Lib3barcode68	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib3barcode68	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode69	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode69	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode69	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode69	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode69	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode69	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode69	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode69	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode69	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode69	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib3barcode69	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV6	montagens_CALHV3	0	294	0	294	0.0		0.0
Lib3barcode70	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV7	montagens_CALHV3	0	294	0	294	0.0		0.0
Lib3barcode70	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode70	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode70	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode70	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	294	0	294	0.0		0.0
Lib3barcode70	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode70	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode70	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	294	0	294	0.0		0.0
Lib3barcode70	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode70	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode70	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	294	0	0	294	0.0	0.0	
Lib3barcode70	montagens_CALHV3	montagens_consenso_H1	294	0	0	294	0.0	0.0	
Lib3barcode70	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode71	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode71	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode71	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode71	montagem_LIB_3_HSV6	montagens_CALHV3	0	262	0	262	0.0		0.0
Lib3barcode71	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode71	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode71	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode71	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode71	montagem_LIB_3_HSV7	montagens_CALHV3	0	262	0	262	0.0		0.0
Lib3barcode71	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode71	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	262	0	262	0.0		0.0
Lib3barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode71	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	262	0	262	0.0		0.0
Lib3barcode71	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode71	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode71	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	262	1	0	263	0.0	0.0	0.0
Lib3barcode71	montagens_CALHV3	montagens_consenso_H1	262	0	0	262	0.0	0.0	
Lib3barcode71	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	1	0	0	1	0.0	0.0	
Lib3barcode72	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode72	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode72	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode72	montagem_LIB_3_HSV6	montagens_CALHV3	0	396	0	396	0.0		0.0
Lib3barcode72	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode72	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode72	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode72	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode72	montagem_LIB_3_HSV7	montagens_CALHV3	0	396	0	396	0.0		0.0
Lib3barcode72	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode72	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	396	0	396	0.0		0.0
Lib3barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode72	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	396	0	396	0.0		0.0
Lib3barcode72	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	1	0	1	0.0		0.0
Lib3barcode72	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode72	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	396	1	0	397	0.0	0.0	0.0
Lib3barcode72	montagens_CALHV3	montagens_consenso_H1	396	0	0	396	0.0	0.0	
Lib3barcode72	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	1	0	0	1	0.0	0.0	
Lib3barcode73	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV6	montagens_CALHV3	0	178	0	178	0.0		0.0
Lib3barcode73	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV7	montagens_CALHV3	0	178	0	178	0.0		0.0
Lib3barcode73	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode73	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	178	0	178	0.0		0.0
Lib3barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode73	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	178	0	178	0.0		0.0
Lib3barcode73	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode73	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode73	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	178	0	0	178	0.0	0.0	
Lib3barcode73	montagens_CALHV3	montagens_consenso_H1	178	0	0	178	0.0	0.0	
Lib3barcode73	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode74	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode74	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode74	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode74	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode74	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib3barcode74	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV6	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode75	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV7	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode75	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode75	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode75	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode75	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode75	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1	0	0	1	0.0	0.0	
Lib3barcode75	montagens_CALHV3	montagens_consenso_H1	1	0	0	1	0.0	0.0	
Lib3barcode75	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV6	montagens_CALHV3	0	233	0	233	0.0		0.0
Lib3barcode76	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV7	montagens_CALHV3	0	233	0	233	0.0		0.0
Lib3barcode76	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	233	0	233	0.0		0.0
Lib3barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode76	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	233	0	233	0.0		0.0
Lib3barcode76	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode76	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode76	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	233	0	0	233	0.0	0.0	
Lib3barcode76	montagens_CALHV3	montagens_consenso_H1	233	0	0	233	0.0	0.0	
Lib3barcode76	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode77	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode77	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode77	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode77	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode77	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib3barcode77	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV6	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode78	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV7	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode78	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode78	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib3barcode78	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode78	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode78	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1	0	0	1	0.0	0.0	
Lib3barcode78	montagens_CALHV3	montagens_consenso_H1	1	0	0	1	0.0	0.0	
Lib3barcode78	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib3barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode79	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib3barcode79	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode79	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib3barcode79	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode79	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib3barcode79	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	159	0	159	0.0		0.0
Lib3barcode80	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	259	0	259	0.0		0.0
Lib3barcode80	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	159	0	159	0.0		0.0
Lib3barcode80	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	259	0	259	0.0		0.0
Lib3barcode80	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib3barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	159	259	159	259	0.61389961	1.0	0.61389961
Lib3barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	159	0	0	159	0.0	0.0	
Lib3barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	159	0	0	159	0.0	0.0	
Lib3barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	159	0	0	159	0.0	0.0	
Lib3barcode80	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	259	0	0	259	0.0	0.0	
Lib3barcode80	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	259	0	0	259	0.0	0.0	
